 1            ;             2,8224        ;             1,8714        ;             3,3865        ;             0,5855        ;             0,0872
 2            ;             2,6557        ;             1,7961        ;             3,2061        ;             0,5947        ;             0,0973
 4            ;             2,5259        ;             1,7129        ;             3,0519        ;             0,5959        ;             0,1074
 5            ;             2,4324        ;             1,6532        ;             2,9410        ;             0,5969        ;             0,1156
 7            ;             2,3641        ;             1,6094        ;             2,8599        ;             0,5977        ;             0,1223
 9            ;             2,3144        ;             1,5778        ;             2,8011        ;             0,5984        ;             0,1275
 10           ;             2,2774        ;             1,5542        ;             2,7572        ;             0,5989        ;             0,1315
 12           ;             2,2488        ;             1,5369        ;             2,7238        ;             0,5995        ;             0,1348
 13           ;             2,2271        ;             1,5238        ;             2,6985        ;             0,6000        ;             0,1373
 15           ;             2,2111        ;             1,5141        ;             2,6798        ;             0,6004        ;             0,1393
 16           ;             2,1986        ;             1,5063        ;             2,6651        ;             0,6007        ;             0,1408
 18           ;             2,1902        ;             1,5014        ;             2,6554        ;             0,6009        ;             0,1418
 19           ;             2,1815        ;             1,4969        ;             2,6457        ;             0,6014        ;             0,1429
 21           ;             2,1753        ;             1,4941        ;             2,6390        ;             0,6018        ;             0,1436
 23           ;             2,1701        ;             1,4928        ;             2,6339        ;             0,6026        ;             0,1441
 24           ;             2,1663        ;             1,4910        ;             2,6298        ;             0,6028        ;             0,1446
 26           ;             2,1620        ;             1,4887        ;             2,6249        ;             0,6030        ;             0,1451
 27           ;             2,1592        ;             1,4874        ;             2,6219        ;             0,6032        ;             0,1455
 29           ;             2,1571        ;             1,4860        ;             2,6194        ;             0,6032        ;             0,1457
 30           ;             2,1550        ;             1,4852        ;             2,6173        ;             0,6034        ;             0,1460
 32           ;             2,1540        ;             1,4846        ;             2,6161        ;             0,6034        ;             0,1461
 34           ;             2,1515        ;             1,4841        ;             2,6137        ;             0,6039        ;             0,1464
 35           ;             2,1492        ;             1,4841        ;             2,6118        ;             0,6044        ;             0,1466
 37           ;             2,1465        ;             1,4836        ;             2,6093        ;             0,6048        ;             0,1469
 38           ;             2,1445        ;             1,4827        ;             2,6071        ;             0,6049        ;             0,1471
 40           ;             2,1423        ;             1,4809        ;             2,6043        ;             0,6048        ;             0,1474
 41           ;             2,1400        ;             1,4799        ;             2,6018        ;             0,6050        ;             0,1477
 43           ;             2,1374        ;             1,4794        ;             2,5995        ;             0,6054        ;             0,1480
 44           ;             2,1355        ;             1,4788        ;             2,5976        ;             0,6056        ;             0,1482
 46           ;             2,1331        ;             1,4783        ;             2,5953        ;             0,6060        ;             0,1485
 48           ;             2,1315        ;             1,4777        ;             2,5936        ;             0,6062        ;             0,1487
 49           ;             2,1298        ;             1,4766        ;             2,5916        ;             0,6062        ;             0,1489
 51           ;             2,1291        ;             1,4766        ;             2,5910        ;             0,6064        ;             0,1490
 52           ;             2,1271        ;             1,4758        ;             2,5889        ;             0,6066        ;             0,1492
 54           ;             2,1252        ;             1,4753        ;             2,5871        ;             0,6068        ;             0,1494
 55           ;             2,1218        ;             1,4748        ;             2,5840        ;             0,6074        ;             0,1498
 57           ;             2,1204        ;             1,4741        ;             2,5825        ;             0,6075        ;             0,1499
 58           ;             2,1186        ;             1,4726        ;             2,5801        ;             0,6074        ;             0,1502
 100          ;             2,1157        ;             1,4714        ;             2,5770        ;             0,6077        ;             0,1506
 102          ;             2,1131        ;             1,4707        ;             2,5746        ;             0,6080        ;             0,1509
 103          ;             2,1116        ;             1,4710        ;             2,5734        ;             0,6085        ;             0,1510
 105          ;             2,1108        ;             1,4713        ;             2,5729        ;             0,6087        ;             0,1511
 106          ;             2,1094        ;             1,4704        ;             2,5713        ;             0,6088        ;             0,1512
 108          ;             2,1085        ;             1,4706        ;             2,5707        ;             0,6090        ;             0,1513
 109          ;             2,1071        ;             1,4705        ;             2,5695        ;             0,6093        ;             0,1515
 111          ;             2,1050        ;             1,4696        ;             2,5673        ;             0,6095        ;             0,1517
 113          ;             2,1030        ;             1,4689        ;             2,5652        ;             0,6097        ;             0,1520
 114          ;             2,1020        ;             1,4691        ;             2,5645        ;             0,6100        ;             0,1521
 116          ;             2,1006        ;             1,4686        ;             2,5631        ;             0,6102        ;             0,1522
 117          ;             2,0996        ;             1,4687        ;             2,5623        ;             0,6104        ;             0,1523
 119          ;             2,0986        ;             1,4681        ;             2,5612        ;             0,6104        ;             0,1524
 120          ;             2,0977        ;             1,4679        ;             2,5603        ;             0,6106        ;             0,1525
 122          ;             2,0959        ;             1,4666        ;             2,5581        ;             0,6106        ;             0,1528
 123          ;             2,0944        ;             1,4657        ;             2,5563        ;             0,6106        ;             0,1530
 125          ;             2,0922        ;             1,4654        ;             2,5544        ;             0,6110        ;             0,1533
 127          ;             2,0897        ;             1,4643        ;             2,5517        ;             0,6112        ;             0,1536
 128          ;             2,0883        ;             1,4649        ;             2,5509        ;             0,6117        ;             0,1537
 130          ;             2,0867        ;             1,4654        ;             2,5499        ;             0,6122        ;             0,1538
 131          ;             2,0846        ;             1,4652        ;             2,5481        ;             0,6127        ;             0,1540
 133          ;             2,0832        ;             1,4643        ;             2,5463        ;             0,6127        ;             0,1542
 134          ;             2,0807        ;             1,4638        ;             2,5440        ;             0,6131        ;             0,1545
 136          ;             2,0794        ;             1,4646        ;             2,5434        ;             0,6136        ;             0,1546
 137          ;             2,0791        ;             1,4649        ;             2,5433        ;             0,6138        ;             0,1546
 139          ;             2,0781        ;             1,4644        ;             2,5422        ;             0,6139        ;             0,1547
 141          ;             2,0765        ;             1,4632        ;             2,5402        ;             0,6138        ;             0,1550
 142          ;             2,0746        ;             1,4628        ;             2,5385        ;             0,6141        ;             0,1552
 144          ;             2,0731        ;             1,4622        ;             2,5369        ;             0,6143        ;             0,1554
 145          ;             2,0713        ;             1,4622        ;             2,5354        ;             0,6147        ;             0,1556
 147          ;             2,0693        ;             1,4619        ;             2,5336        ;             0,6151        ;             0,1558
 148          ;             2,0668        ;             1,4615        ;             2,5313        ;             0,6155        ;             0,1561
 150          ;             2,0655        ;             1,4612        ;             2,5300        ;             0,6157        ;             0,1562
 152          ;             2,0641        ;             1,4620        ;             2,5294        ;             0,6163        ;             0,1563
 153          ;             2,0624        ;             1,4621        ;             2,5281        ;             0,6167        ;             0,1565
 155          ;             2,0593        ;             1,4615        ;             2,5252        ;             0,6172        ;             0,1568
 156          ;             2,0576        ;             1,4609        ;             2,5235        ;             0,6174        ;             0,1570
 158          ;             2,0564        ;             1,4601        ;             2,5220        ;             0,6174        ;             0,1572
 159          ;             2,0541        ;             1,4591        ;             2,5196        ;             0,6176        ;             0,1575
 201          ;             2,0515        ;             1,4582        ;             2,5170        ;             0,6179        ;             0,1578
 203          ;             2,0494        ;             1,4577        ;             2,5150        ;             0,6182        ;             0,1581
 204          ;             2,0479        ;             1,4571        ;             2,5133        ;             0,6184        ;             0,1583
 206          ;             2,0466        ;             1,4567        ;             2,5121        ;             0,6186        ;             0,1585
 207          ;             2,0457        ;             1,4565        ;             2,5112        ;             0,6187        ;             0,1586
 209          ;             2,0440        ;             1,4562        ;             2,5097        ;             0,6190        ;             0,1588
 210          ;             2,0420        ;             1,4552        ;             2,5075        ;             0,6192        ;             0,1590
 212          ;             2,0394        ;             1,4543        ;             2,5048        ;             0,6195        ;             0,1594
 213          ;             2,0365        ;             1,4529        ;             2,5016        ;             0,6197        ;             0,1598
 215          ;             2,0345        ;             1,4529        ;             2,5000        ;             0,6201        ;             0,1600
