 1            ;             2,8067        ;             1,8954        ;             3,3867        ;             0,5940        ;             0,0872
 3            ;             2,6045        ;             1,8207        ;             3,1778        ;             0,6101        ;             0,0990
 4            ;             2,4430        ;             1,7307        ;             2,9939        ;             0,6164        ;             0,1116
 6            ;             2,3238        ;             1,6646        ;             2,8585        ;             0,6216        ;             0,1224
 7            ;             2,2353        ;             1,6156        ;             2,7580        ;             0,6258        ;             0,1315
 9            ;             2,1701        ;             1,5796        ;             2,6842        ;             0,6292        ;             0,1388
 10           ;             2,1221        ;             1,5536        ;             2,6301        ;             0,6320        ;             0,1446
 12           ;             2,0856        ;             1,5334        ;             2,5887        ;             0,6340        ;             0,1492
 14           ;             2,0580        ;             1,5184        ;             2,5575        ;             0,6356        ;             0,1529
 15           ;             2,0371        ;             1,5075        ;             2,5342        ;             0,6371        ;             0,1557
 17           ;             2,0213        ;             1,4985        ;             2,5162        ;             0,6380        ;             0,1579
 18           ;             2,0086        ;             1,4911        ;             2,5016        ;             0,6386        ;             0,1598
 20           ;             1,9987        ;             1,4856        ;             2,4904        ;             0,6392        ;             0,1612
 21           ;             1,9904        ;             1,4815        ;             2,4812        ;             0,6398        ;             0,1624
 23           ;             1,9834        ;             1,4776        ;             2,4733        ;             0,6403        ;             0,1635
 25           ;             1,9770        ;             1,4735        ;             2,4657        ;             0,6405        ;             0,1645
 26           ;             1,9717        ;             1,4710        ;             2,4599        ;             0,6410        ;             0,1653
 28           ;             1,9658        ;             1,4680        ;             2,4535        ;             0,6414        ;             0,1661
 29           ;             1,9614        ;             1,4653        ;             2,4483        ;             0,6416        ;             0,1668
 31           ;             1,9560        ;             1,4631        ;             2,4426        ;             0,6422        ;             0,1676
 32           ;             1,9514        ;             1,4616        ;             2,4381        ;             0,6429        ;             0,1682
 34           ;             1,9482        ;             1,4602        ;             2,4347        ;             0,6432        ;             0,1687
 35           ;             1,9442        ;             1,4587        ;             2,4306        ;             0,6437        ;             0,1693
 37           ;             1,9416        ;             1,4571        ;             2,4276        ;             0,6438        ;             0,1697
 39           ;             1,9379        ;             1,4556        ;             2,4237        ;             0,6442        ;             0,1702
 40           ;             1,9342        ;             1,4534        ;             2,4194        ;             0,6444        ;             0,1708
 42           ;             1,9312        ;             1,4521        ;             2,4162        ;             0,6447        ;             0,1713
 43           ;             1,9275        ;             1,4509        ;             2,4126        ;             0,6452        ;             0,1718
 45           ;             1,9233        ;             1,4483        ;             2,4076        ;             0,6454        ;             0,1725
 46           ;             1,9195        ;             1,4471        ;             2,4039        ;             0,6460        ;             0,1730
 48           ;             1,9158        ;             1,4457        ;             2,4001        ;             0,6464        ;             0,1736
 49           ;             1,9117        ;             1,4454        ;             2,3966        ;             0,6474        ;             0,1741
 51           ;             1,9076        ;             1,4445        ;             2,3928        ;             0,6481        ;             0,1747
 53           ;             1,9035        ;             1,4424        ;             2,3883        ;             0,6484        ;             0,1753
 54           ;             1,8987        ;             1,4406        ;             2,3834        ;             0,6491        ;             0,1760
 56           ;             1,8950        ;             1,4396        ;             2,3798        ;             0,6497        ;             0,1766
 57           ;             1,8906        ;             1,4391        ;             2,3760        ;             0,6506        ;             0,1771
 59           ;             1,8872        ;             1,4386        ;             2,3730        ;             0,6513        ;             0,1776
 100          ;             1,8836        ;             1,4380        ;             2,3698        ;             0,6520        ;             0,1781
 102          ;             1,8804        ;             1,4374        ;             2,3669        ;             0,6526        ;             0,1785
 104          ;             1,8770        ;             1,4363        ;             2,3635        ;             0,6532        ;             0,1790
 105          ;             1,8730        ;             1,4348        ;             2,3594        ;             0,6537        ;             0,1796
 107          ;             1,8697        ;             1,4347        ;             2,3567        ;             0,6545        ;             0,1800
 108          ;             1,8664        ;             1,4329        ;             2,3530        ;             0,6548        ;             0,1806
 110          ;             1,8632        ;             1,4321        ;             2,3500        ;             0,6553        ;             0,1811
 111          ;             1,8590        ;             1,4302        ;             2,3455        ;             0,6558        ;             0,1818
 113          ;             1,8548        ;             1,4294        ;             2,3417        ;             0,6566        ;             0,1824
 114          ;             1,8517        ;             1,4301        ;             2,3396        ;             0,6576        ;             0,1827
 116          ;             1,8475        ;             1,4293        ;             2,3359        ;             0,6584        ;             0,1833
 118          ;             1,8438        ;             1,4284        ;             2,3324        ;             0,6591        ;             0,1838
 119          ;             1,8400        ;             1,4277        ;             2,3289        ;             0,6599        ;             0,1844
 121          ;             1,8363        ;             1,4265        ;             2,3252        ;             0,6604        ;             0,1850
 122          ;             1,8339        ;             1,4260        ;             2,3231        ;             0,6609        ;             0,1853
 124          ;             1,8311        ;             1,4259        ;             2,3208        ;             0,6616        ;             0,1857
 125          ;             1,8270        ;             1,4252        ;             2,3172        ;             0,6625        ;             0,1862
 127          ;             1,8233        ;             1,4243        ;             2,3136        ;             0,6632        ;             0,1868
 128          ;             1,8202        ;             1,4237        ;             2,3108        ;             0,6638        ;             0,1873
 130          ;             1,8161        ;             1,4230        ;             2,3072        ;             0,6646        ;             0,1879
 132          ;             1,8115        ;             1,4216        ;             2,3027        ;             0,6654        ;             0,1886
 133          ;             1,8068        ;             1,4204        ;             2,2983        ;             0,6662        ;             0,1893
 135          ;             1,8032        ;             1,4196        ;             2,2950        ;             0,6669        ;             0,1899
 136          ;             1,7997        ;             1,4196        ;             2,2922        ;             0,6679        ;             0,1903
 138          ;             1,7961        ;             1,4197        ;             2,2895        ;             0,6689        ;             0,1908
 139          ;             1,7937        ;             1,4198        ;             2,2876        ;             0,6696        ;             0,1911
 141          ;             1,7912        ;             1,4203        ;             2,2860        ;             0,6704        ;             0,1914
 143          ;             1,7876        ;             1,4199        ;             2,2829        ;             0,6713        ;             0,1919
 144          ;             1,7849        ;             1,4194        ;             2,2805        ;             0,6718        ;             0,1923
 146          ;             1,7819        ;             1,4195        ;             2,2782        ;             0,6727        ;             0,1927
 147          ;             1,7789        ;             1,4195        ;             2,2759        ;             0,6735        ;             0,1931
 149          ;             1,7757        ;             1,4189        ;             2,2729        ;             0,6742        ;             0,1936
 150          ;             1,7708        ;             1,4180        ;             2,2686        ;             0,6752        ;             0,1943
 152          ;             1,7669        ;             1,4180        ;             2,2655        ;             0,6763        ;             0,1948
 153          ;             1,7635        ;             1,4175        ;             2,2626        ;             0,6771        ;             0,1953
 155          ;             1,7608        ;             1,4168        ;             2,2600        ;             0,6776        ;             0,1958
 157          ;             1,7576        ;             1,4164        ;             2,2572        ;             0,6783        ;             0,1963
 158          ;             1,7540        ;             1,4165        ;             2,2546        ;             0,6793        ;             0,1967
 200          ;             1,7507        ;             1,4172        ;             2,2524        ;             0,6805        ;             0,1971
 201          ;             1,7476        ;             1,4179        ;             2,2505        ;             0,6816        ;             0,1975
 203          ;             1,7451        ;             1,4178        ;             2,2484        ;             0,6823        ;             0,1978
 204          ;             1,7421        ;             1,4177        ;             2,2460        ;             0,6831        ;             0,1982
 206          ;             1,7392        ;             1,4179        ;             2,2439        ;             0,6840        ;             0,1986
 207          ;             1,7354        ;             1,4180        ;             2,2411        ;             0,6851        ;             0,1991
 209          ;             1,7319        ;             1,4175        ;             2,2380        ;             0,6859        ;             0,1997
 211          ;             1,7278        ;             1,4159        ;             2,2338        ;             0,6865        ;             0,2004
 212          ;             1,7248        ;             1,4164        ;             2,2318        ;             0,6875        ;             0,2008
 214          ;             1,7213        ;             1,4160        ;             2,2289        ;             0,6884        ;             0,2013
 215          ;             1,7171        ;             1,4156        ;             2,2253        ;             0,6894        ;             0,2019
 217          ;             1,7135        ;             1,4160        ;             2,2229        ;             0,6906        ;             0,2024
 218          ;             1,7103        ;             1,4163        ;             2,2206        ;             0,6916        ;             0,2028
 220          ;             1,7071        ;             1,4164        ;             2,2182        ;             0,6926        ;             0,2032
 221          ;             1,7034        ;             1,4164        ;             2,2154        ;             0,6937        ;             0,2038
 223          ;             1,7006        ;             1,4166        ;             2,2134        ;             0,6945        ;             0,2041
 225          ;             1,6974        ;             1,4163        ;             2,2106        ;             0,6954        ;             0,2046
 226          ;             1,6940        ;             1,4167        ;             2,2083        ;             0,6965        ;             0,2051
 228          ;             1,6909        ;             1,4174        ;             2,2064        ;             0,6976        ;             0,2054
 229          ;             1,6874        ;             1,4186        ;             2,2045        ;             0,6990        ;             0,2058
 231          ;             1,6845        ;             1,4188        ;             2,2024        ;             0,7000        ;             0,2062
 232          ;             1,6815        ;             1,4188        ;             2,2001        ;             0,7009        ;             0,2066
 234          ;             1,6793        ;             1,4193        ;             2,1987        ;             0,7017        ;             0,2069
 236          ;             1,6768        ;             1,4191        ;             2,1967        ;             0,7023        ;             0,2072
 237          ;             1,6746        ;             1,4188        ;             2,1948        ;             0,7029        ;             0,2076
 239          ;             1,6725        ;             1,4193        ;             2,1936        ;             0,7037        ;             0,2078
 240          ;             1,6700        ;             1,4196        ;             2,1918        ;             0,7045        ;             0,2082
