 1            ;             2,8550        ;             1,7471        ;             3,3471        ;             0,5492        ;             0,0893
 2            ;             2,6918        ;             1,7927        ;             3,2341        ;             0,5875        ;             0,0956
 4            ;             2,5389        ;             1,7059        ;             3,0588        ;             0,5916        ;             0,1069
 5            ;             2,4282        ;             1,6437        ;             2,9322        ;             0,5951        ;             0,1163
 7            ;             2,3479        ;             1,5989        ;             2,8406        ;             0,5979        ;             0,1239
 9            ;             2,2902        ;             1,5655        ;             2,7742        ;             0,5996        ;             0,1299
 10           ;             2,2469        ;             1,5418        ;             2,7251        ;             0,6014        ;             0,1347
 12           ;             2,2150        ;             1,5239        ;             2,6886        ;             0,6026        ;             0,1383
 13           ;             2,1919        ;             1,5111        ;             2,6623        ;             0,6036        ;             0,1411
 15           ;             2,1742        ;             1,5007        ;             2,6418        ;             0,6041        ;             0,1433
 16           ;             2,1603        ;             1,4926        ;             2,6257        ;             0,6046        ;             0,1450
 18           ;             2,1495        ;             1,4873        ;             2,6139        ;             0,6053        ;             0,1464
 19           ;             2,1411        ;             1,4818        ;             2,6039        ;             0,6054        ;             0,1475
 21           ;             2,1346        ;             1,4776        ;             2,5961        ;             0,6055        ;             0,1484
 23           ;             2,1296        ;             1,4757        ;             2,5909        ;             0,6060        ;             0,1490
 24           ;             2,1263        ;             1,4731        ;             2,5867        ;             0,6059        ;             0,1495
 26           ;             2,1223        ;             1,4703        ;             2,5818        ;             0,6059        ;             0,1500
 27           ;             2,1184        ;             1,4685        ;             2,5776        ;             0,6061        ;             0,1505
 29           ;             2,1156        ;             1,4653        ;             2,5735        ;             0,6058        ;             0,1510
 30           ;             2,1129        ;             1,4639        ;             2,5705        ;             0,6059        ;             0,1513
 32           ;             2,1101        ;             1,4623        ;             2,5673        ;             0,6060        ;             0,1517
 33           ;             2,1084        ;             1,4608        ;             2,5650        ;             0,6059        ;             0,1520
 35           ;             2,1067        ;             1,4594        ;             2,5628        ;             0,6058        ;             0,1523
 37           ;             2,1053        ;             1,4582        ;             2,5609        ;             0,6058        ;             0,1525
 38           ;             2,1039        ;             1,4578        ;             2,5596        ;             0,6060        ;             0,1526
 40           ;             2,1021        ;             1,4578        ;             2,5581        ;             0,6063        ;             0,1528
 41           ;             2,1003        ;             1,4570        ;             2,5562        ;             0,6065        ;             0,1530
 43           ;             2,0977        ;             1,4557        ;             2,5533        ;             0,6067        ;             0,1534
 44           ;             2,0949        ;             1,4543        ;             2,5502        ;             0,6068        ;             0,1538
 46           ;             2,0911        ;             1,4529        ;             2,5463        ;             0,6072        ;             0,1542
 48           ;             2,0882        ;             1,4509        ;             2,5428        ;             0,6072        ;             0,1547
 49           ;             2,0860        ;             1,4495        ;             2,5401        ;             0,6073        ;             0,1550
 51           ;             2,0846        ;             1,4494        ;             2,5389        ;             0,6076        ;             0,1551
 52           ;             2,0830        ;             1,4487        ;             2,5372        ;             0,6077        ;             0,1553
 54           ;             2,0818        ;             1,4474        ;             2,5355        ;             0,6075        ;             0,1556
 55           ;             2,0802        ;             1,4464        ;             2,5337        ;             0,6076        ;             0,1558
 57           ;             2,0780        ;             1,4453        ;             2,5311        ;             0,6077        ;             0,1561
 58           ;             2,0759        ;             1,4442        ;             2,5289        ;             0,6078        ;             0,1564
 100          ;             2,0738        ;             1,4428        ;             2,5263        ;             0,6078        ;             0,1567
 102          ;             2,0724        ;             1,4422        ;             2,5248        ;             0,6080        ;             0,1569
 103          ;             2,0709        ;             1,4421        ;             2,5236        ;             0,6083        ;             0,1570
 105          ;             2,0685        ;             1,4407        ;             2,5208        ;             0,6084        ;             0,1574
 106          ;             2,0665        ;             1,4409        ;             2,5193        ;             0,6089        ;             0,1576
 108          ;             2,0645        ;             1,4401        ;             2,5172        ;             0,6091        ;             0,1578
 109          ;             2,0617        ;             1,4392        ;             2,5144        ;             0,6094        ;             0,1582
 111          ;             2,0600        ;             1,4396        ;             2,5132        ;             0,6099        ;             0,1583
 112          ;             2,0582        ;             1,4383        ;             2,5110        ;             0,6099        ;             0,1586
 114          ;             2,0565        ;             1,4374        ;             2,5091        ;             0,6100        ;             0,1588
 116          ;             2,0545        ;             1,4369        ;             2,5071        ;             0,6103        ;             0,1591
 117          ;             2,0526        ;             1,4354        ;             2,5047        ;             0,6102        ;             0,1594
 119          ;             2,0510        ;             1,4340        ;             2,5026        ;             0,6102        ;             0,1597
 120          ;             2,0486        ;             1,4334        ;             2,5003        ;             0,6105        ;             0,1600
 122          ;             2,0476        ;             1,4327        ;             2,4990        ;             0,6105        ;             0,1601
 123          ;             2,0467        ;             1,4322        ;             2,4980        ;             0,6106        ;             0,1603
 125          ;             2,0446        ;             1,4318        ;             2,4961        ;             0,6109        ;             0,1605
 127          ;             2,0427        ;             1,4309        ;             2,4940        ;             0,6110        ;             0,1608
 128          ;             2,0412        ;             1,4306        ;             2,4926        ;             0,6113        ;             0,1609
 130          ;             2,0391        ;             1,4314        ;             2,4914        ;             0,6120        ;             0,1611
 131          ;             2,0369        ;             1,4301        ;             2,4888        ;             0,6121        ;             0,1614
 133          ;             2,0363        ;             1,4290        ;             2,4877        ;             0,6119        ;             0,1616
 134          ;             2,0346        ;             1,4281        ;             2,4858        ;             0,6120        ;             0,1618
 136          ;             2,0323        ;             1,4277        ;             2,4837        ;             0,6124        ;             0,1621
 137          ;             2,0313        ;             1,4273        ;             2,4826        ;             0,6125        ;             0,1622
 139          ;             2,0284        ;             1,4261        ;             2,4796        ;             0,6128        ;             0,1626
 141          ;             2,0255        ;             1,4247        ;             2,4764        ;             0,6130        ;             0,1631
 142          ;             2,0240        ;             1,4239        ;             2,4747        ;             0,6131        ;             0,1633
 144          ;             2,0222        ;             1,4237        ;             2,4731        ;             0,6134        ;             0,1635
 145          ;             2,0204        ;             1,4229        ;             2,4712        ;             0,6136        ;             0,1638
